ID_bien;Surface Carrez du 1er lot;Code type local;Type local;Nombre pieces principales;ID_commune
3747;24.4;2;Appartement;1;3747
3748;23.5;2;Appartement;2;3748
3749;40.92;1;Maison;2;3749
3750;27.66;2;Appartement;2;3750
3751;17.72;2;Appartement;1;3751
3752;68.91;1;Maison;3;3752
3753;67.65;1;Maison;3;3753
3754;34.02;2;Appartement;2;3754
3755;33.3;2;Appartement;2;3755
3756;34.1;2;Appartement;2;3756
3757;81.91;2;Appartement;3;3757
3758;27.88;2;Appartement;2;3758
3759;153.85;2;Appartement;3;3759
3760;26.9;2;Appartement;2;3760
3761;52.19;2;Appartement;2;3761
3762;28;2;Appartement;2;3762
3763;20.46;2;Appartement;1;3763
3764;33.3;2;Appartement;2;3764
3765;27.45;2;Appartement;2;3765
3766;38.9;2;Appartement;3;3766
3767;40.41;1;Maison;2;3767
3768;30.34;2;Appartement;2;3768
3769;24.96;2;Appartement;2;3769
3770;77.09;1;Maison;5;3770
3771;33.57;2;Appartement;2;3771
3772;46.94;2;Appartement;2;3772
3773;19.67;2;Appartement;1;3773
3774;46.27;2;Appartement;4;3774
3775;20.82;2;Appartement;2;3775
3776;26.71;2;Appartement;2;3776
3777;26.62;2;Appartement;2;3777
3778;62.41;2;Appartement;3;3778
3779;83.24;1;Maison;4;3779
3780;46.87;2;Appartement;2;3780
3781;40.36;2;Appartement;2;3781
3782;20.35;2;Appartement;1;3782
3783;19.37;2;Appartement;1;3783
3784;32.22;2;Appartement;3;3784
3785;39.12;1;Maison;3;3785
3786;25.54;2;Appartement;2;3786
3787;55.79;2;Appartement;2;3787
3788;28.2;2;Appartement;2;3788
3789;35.36;2;Appartement;2;3789
3790;33.91;2;Appartement;1;3790
3791;31.5;2;Appartement;2;3791
3792;25.94;2;Appartement;1;3792
3793;27.13;2;Appartement;2;3793
3794;24.35;2;Appartement;2;3794
3795;25.69;2;Appartement;1;3795
3796;35.26;2;Appartement;2;3796
3797;24.83;2;Appartement;2;3797
3798;29.56;2;Appartement;2;3798
3799;35.94;2;Appartement;3;3799
3800;23.9;2;Appartement;2;3800
3801;22.44;2;Appartement;1;3801
3802;26.69;2;Appartement;2;3802
3803;64.21;2;Appartement;3;3803
3804;69.13;2;Appartement;3;3804
3805;32.84;2;Appartement;2;3805
3806;35.56;2;Appartement;2;3806
3807;20.39;2;Appartement;1;3807
3808;41.95;2;Appartement;3;3808
3809;47.89;2;Appartement;3;3809
3810;21.06;2;Appartement;2;3810
3811;32.12;2;Appartement;1;3811
3812;45.01;2;Appartement;2;3812
3813;33.32;2;Appartement;2;3813
3814;36.52;2;Appartement;2;3814
3815;39.52;2;Appartement;2;3815
3816;23.25;2;Appartement;2;3816
3817;42.34;2;Appartement;3;3817
3818;38.74;2;Appartement;2;3818
3819;23.88;2;Appartement;2;3819
3820;46.51;1;Maison;3;3820
3821;35.27;2;Appartement;2;3821
3822;79.18;2;Appartement;3;3822
3823;19.91;2;Appartement;1;3823
3824;47.89;2;Appartement;2;3824
3825;26.35;2;Appartement;1;3825
3826;31.21;2;Appartement;2;3826
3827;22.85;2;Appartement;1;3827
3828;22.03;2;Appartement;1;3828
3829;39.41;2;Appartement;3;3829
3830;38.4;2;Appartement;3;3830
3831;26.61;2;Appartement;2;3831
3832;39.79;2;Appartement;3;3832
3833;11.62;2;Appartement;1;3833
3834;28.5;2;Appartement;1;3834
3835;36.38;2;Appartement;2;3835
3836;83.1;2;Appartement;4;3836
3837;96.03;2;Appartement;3;3837
3838;18.49;2;Appartement;1;3838
3839;64.41;2;Appartement;3;3839
3840;20.2;2;Appartement;1;3840
3841;45.48;1;Maison;3;3841
3842;47.8;2;Appartement;1;3842
3843;20.05;2;Appartement;1;3843
3844;25.6;2;Appartement;1;3844
3845;74.21;2;Appartement;3;3845
3846;35.04;2;Appartement;1;3846
3847;42.37;1;Maison;3;3847
3848;41.52;2;Appartement;1;3848
3849;57.87;2;Appartement;2;3849
3850;79.55;1;Maison;4;3850
3851;65.01;2;Appartement;3;3851
3852;94.25;1;Maison;4;3852
3853;36.54;2;Appartement;2;3853
3854;78.61;1;Maison;4;3854
3855;57.02;2;Appartement;3;3855
3856;32.89;2;Appartement;2;3856
3857;99.85;2;Appartement;4;3857
3858;33.37;2;Appartement;2;3858
3859;84.17;1;Maison;4;3859
3860;54.73;2;Appartement;3;3860
3861;62.89;2;Appartement;3;3861
3862;29.93;2;Appartement;1;3862
3863;54.21;2;Appartement;2;3863
3864;49.95;2;Appartement;2;3864
3865;68.34;1;Maison;4;3865
3866;37.3;2;Appartement;2;3866
3867;85.79;2;Appartement;4;3867
3868;90.76;1;Maison;4;3868
3869;48.42;2;Appartement;2;3869
3870;129.43;2;Appartement;3;3870
3871;80.2;1;Maison;4;3871
3872;49.9;1;Maison;3;3872
3873;31.1;2;Appartement;1;3873
3874;35.29;2;Appartement;1;3874
3875;32.18;2;Appartement;1;3875
3876;31.99;2;Appartement;2;3876
3877;69.8;2;Appartement;3;3877
3878;35.95;2;Appartement;2;3878
3879;60;2;Appartement;3;3879
3880;58.03;2;Appartement;2;3880
3881;36.6;2;Appartement;2;3881
3882;51.96;2;Appartement;2;3882
3883;28.87;2;Appartement;2;3883
3884;15.9;2;Appartement;1;3884
3885;37.47;1;Maison;3;3885
3886;35.01;2;Appartement;2;3886
3887;55.2;2;Appartement;3;3887
3888;46.06;1;Maison;2;3888
3889;40;2;Appartement;2;3889
3890;46.88;2;Appartement;2;3890
3891;48.7;2;Appartement;3;3891
3892;37.7;2;Appartement;1;3892
3893;42;2;Appartement;2;3893
3894;54.39;2;Appartement;2;3894
3895;42.79;2;Appartement;2;3895
3896;49.3;2;Appartement;2;3896
3897;89.27;2;Appartement;4;3897
3898;55.29;2;Appartement;3;3898
3899;49;2;Appartement;2;3899
3900;41.83;2;Appartement;2;3900
3901;90.62;2;Appartement;4;3901
3902;20.06;2;Appartement;1;3902
3903;37.86;2;Appartement;1;3903
3904;24.45;2;Appartement;1;3904
3905;62.88;2;Appartement;3;3905
3906;50.7;2;Appartement;2;3906
3907;98.49;1;Maison;5;3907
3908;81.33;2;Appartement;3;3908
3909;35.64;2;Appartement;2;3909
3910;178.47;1;Maison;6;3910
3911;71.49;2;Appartement;3;3911
3912;59.36;2;Appartement;3;3912
3913;30;2;Appartement;1;3913
3914;79.76;2;Appartement;3;3914
3915;33.03;2;Appartement;2;3915
3916;21.72;2;Appartement;1;3916
3917;92.98;1;Maison;6;3917
3918;63.8;2;Appartement;3;3918
3919;102.5;2;Appartement;3;3919
3920;42.8;2;Appartement;2;3920
3921;34.5;2;Appartement;2;3921
3922;73;2;Appartement;4;3922
3923;52.44;1;Maison;3;3923
3924;61.05;2;Appartement;3;3924
3925;27.62;2;Appartement;1;3925
3926;23.86;2;Appartement;1;3926
3927;64.86;1;Maison;3;3927
3928;32.36;2;Appartement;2;3928
3929;68.46;2;Appartement;3;3929
3930;47.96;2;Appartement;2;3930
3931;24.4;2;Appartement;1;3931
3932;53.31;2;Appartement;2;3932
3933;40.22;1;Maison;3;3933
3934;77.11;1;Maison;4;3934
3935;47.37;2;Appartement;2;3935
3936;24.27;2;Appartement;2;3936
3937;44.81;2;Appartement;2;3937
3938;75.6;2;Appartement;3;3938
3939;38.8;2;Appartement;2;3939
3940;29.25;2;Appartement;1;3940
3941;42.67;2;Appartement;2;3941
3942;90.22;2;Appartement;4;3942
3943;26.9;2;Appartement;1;3943
3944;49.85;2;Appartement;1;3944
3945;22.89;2;Appartement;1;3945
3946;73.89;2;Appartement;2;3946
3947;68.53;1;Maison;3;3947
3948;55.18;2;Appartement;2;3948
3949;31.45;2;Appartement;1;3949
3950;48.04;2;Appartement;2;3950
3951;47.45;2;Appartement;2;3951
3952;43.16;2;Appartement;2;3952
3953;54.9;2;Appartement;3;3953
3954;24.22;2;Appartement;2;3954
3955;294.33;2;Appartement;5;3955
3956;28.01;2;Appartement;2;3956
3957;69.66;2;Appartement;4;3957
3958;66.84;2;Appartement;4;3958
3959;41.02;1;Maison;3;3959
3960;70.05;2;Appartement;3;3960
3961;35.83;2;Appartement;2;3961
3962;25.74;2;Appartement;1;3962
3963;37.85;2;Appartement;2;3963
3964;39.81;2;Appartement;1;3964
3965;67.4;2;Appartement;4;3965
3966;17.19;2;Appartement;1;3966
3967;49.4;2;Appartement;2;3967
3968;89.5;2;Appartement;3;3968
3969;63.6;1;Maison;3;3969
3970;46.63;2;Appartement;2;3970
3971;84.32;1;Maison;4;3971
3972;27.5;1;Maison;2;3972
3973;79;2;Appartement;4;3973
3974;815;2;Appartement;3;3974
3975;102.38;2;Appartement;3;3975
3976;60.3;1;Maison;3;3976
3977;56.87;2;Appartement;2;3977
3978;23.11;2;Appartement;1;3978
3979;83.89;2;Appartement;4;3979
3980;114.48;2;Appartement;4;3980
3981;77.87;2;Appartement;3;3981
3982;30.84;2;Appartement;1;3982
3983;68.78;2;Appartement;3;3983
3984;63.87;2;Appartement;3;3984
3985;35.07;2;Appartement;1;3985
3986;56.05;2;Appartement;3;3986
3987;14.38;2;Appartement;1;3987
3988;47.62;2;Appartement;2;3988
3989;57.66;2;Appartement;3;3989
3990;52.36;2;Appartement;3;3990
3991;37.9;2;Appartement;2;3991
3992;43.13;2;Appartement;3;3992
3993;77.33;2;Appartement;3;3993
3994;74;2;Appartement;3;3994
3995;42.9;2;Appartement;2;3995
3996;4.95;2;Appartement;2;3996
3997;27.9;2;Appartement;1;3997
3998;44.98;2;Appartement;2;3998
3999;38.75;2;Appartement;1;3999
4000;53.3;2;Appartement;2;4000
4001;53.95;1;Maison;2;4001
4002;40.7;2;Appartement;2;4002
4003;39.72;2;Appartement;2;4003
4004;46.66;2;Appartement;2;4004
4005;74.09;2;Appartement;3;4005
4006;35.37;2;Appartement;1;4006
4007;73.45;1;Maison;4;4007
4008;34.31;2;Appartement;2;4008
4009;39.95;2;Appartement;2;4009
4010;30.92;2;Appartement;1;4010
4011;105.4;2;Appartement;5;4011
4012;29.4;2;Appartement;2;4012
4013;27.49;2;Appartement;1;4013
4014;68.65;1;Maison;3;4014
4015;55;2;Appartement;3;4015
4016;33.37;2;Appartement;1;4016
4017;36.45;2;Appartement;1;4017
4018;55.74;2;Appartement;3;4018
4019;60.71;2;Appartement;3;4019
4020;116.39;2;Appartement;4;4020
4021;31.82;2;Appartement;1;4021
4022;58.63;2;Appartement;3;4022
4023;33;2;Appartement;1;4023
4024;67.82;2;Appartement;4;4024
4025;50.02;2;Appartement;3;4025
4026;96.9;2;Appartement;4;4026
4027;30.06;1;Maison;1;4027
4028;44.77;2;Appartement;2;4028
4029;99.48;2;Appartement;3;4029
4030;83.58;2;Appartement;3;4030
4031;141.39;2;Appartement;5;4031
4032;63.97;2;Appartement;3;4032
4033;63.1;2;Appartement;2;4033
4034;56.03;2;Appartement;2;4034
4035;54.06;2;Appartement;3;4035
4036;38.13;2;Appartement;2;4036
4037;73.6;2;Appartement;4;4037
4038;55.17;2;Appartement;2;4038
4039;4.56;2;Appartement;2;4039
4040;30.05;2;Appartement;1;4040
4041;52.04;2;Appartement;1;4041
4042;31.99;2;Appartement;2;4042
4043;69.44;2;Appartement;4;4043
4044;38.31;2;Appartement;2;4044
4045;58;2;Appartement;3;4045
4046;40.37;2;Appartement;2;4046
4047;82.93;2;Appartement;3;4047
4048;70.19;2;Appartement;3;4048
4049;35.87;2;Appartement;1;4049
4050;70.1;2;Appartement;3;4050
4051;45.49;2;Appartement;2;4051
4052;69.53;2;Appartement;4;4052
4053;27;2;Appartement;1;4053
4054;104;2;Appartement;4;4054
4055;68.28;1;Maison;3;4055
4056;49.07;2;Appartement;2;4056
4057;77.97;2;Appartement;3;4057
4058;52.95;2;Appartement;2;4058
4059;44.78;2;Appartement;1;4059
4060;41.96;2;Appartement;2;4060
4061;32.54;2;Appartement;2;4061
4062;38.5;2;Appartement;3;4062
4063;15.95;2;Appartement;1;4063
4064;65.43;1;Maison;3;4064
4065;34.5;2;Appartement;1;4065
4066;46.8;2;Appartement;2;4066
4067;35.39;2;Appartement;1;4067
4068;19.32;2;Appartement;1;4068
4069;43.15;2;Appartement;2;4069
4070;69.52;2;Appartement;4;4070
4071;47.13;2;Appartement;2;4071
4072;24.05;2;Appartement;1;4072
4073;49.79;2;Appartement;2;4073
4074;20.79;2;Appartement;1;4074
4075;87.28;2;Appartement;3;4075
4076;44.49;2;Appartement;2;4076
4077;75.88;2;Appartement;3;4077
4078;31.89;2;Appartement;1;4078
4079;45.7;2;Appartement;2;4079
4080;67.54;2;Appartement;3;4080
4081;38.58;2;Appartement;2;4081
4082;33.99;2;Appartement;2;4082
4083;55.36;2;Appartement;2;4083
4084;59.8;2;Appartement;2;4084
4085;64;2;Appartement;4;4085
4086;60.81;2;Appartement;3;4086
4087;64.12;2;Appartement;3;4087
4088;88.68;2;Appartement;3;4088
4089;168.7;2;Appartement;4;4089
4090;59.55;2;Appartement;3;4090
4091;52.9;2;Appartement;2;4091
4092;57.48;2;Appartement;3;4092
4093;65;2;Appartement;3;4093
4094;24.3;2;Appartement;2;4094
4095;41.62;2;Appartement;2;4095
4096;60.91;2;Appartement;3;4096
4097;28.79;2;Appartement;2;4097
4098;39.71;2;Appartement;2;4098
4099;35.95;2;Appartement;3;4099
4100;36.08;2;Appartement;2;4100
4101;52.56;2;Appartement;2;4101
4102;44.62;2;Appartement;3;4102
4103;82;2;Appartement;3;4103
4104;89.93;2;Appartement;4;4104
4105;48.54;2;Appartement;2;4105
4106;78.12;1;Maison;3;4106
4107;67;1;Maison;4;4107
4108;92.33;2;Appartement;4;4108
4109;23;2;Appartement;1;4109
4110;44.28;2;Appartement;2;4110
4111;90.18;2;Appartement;4;4111
4112;83.28;2;Appartement;5;4112
4113;34.17;2;Appartement;2;4113
4114;62.27;2;Appartement;3;4114
4115;42.68;2;Appartement;2;4115
4116;91.23;2;Appartement;5;4116
4117;76.81;2;Appartement;4;4117
4118;95.62;2;Appartement;4;4118
4119;18.33;2;Appartement;1;4119
4120;57.4;1;Maison;3;4120
4121;59.8;2;Appartement;3;4121
4122;81;2;Appartement;3;4122
4123;31.07;2;Appartement;1;4123
4124;53.51;1;Maison;3;4124
4125;36.22;2;Appartement;2;4125
4126;44.13;2;Appartement;2;4126
4127;45.95;2;Appartement;2;4127
4128;66.66;2;Appartement;4;4128
4129;64.17;2;Appartement;4;4129
4130;42.76;2;Appartement;2;4130
4131;19.65;2;Appartement;2;4131
4132;79.6;2;Appartement;4;4132
4133;71.78;2;Appartement;3;4133
4134;41.89;2;Appartement;2;4134
4135;59.52;2;Appartement;3;4135
4136;68.4;2;Appartement;3;4136
4137;61.97;2;Appartement;3;4137
4138;51.08;2;Appartement;2;4138
4139;49.76;2;Appartement;3;4139
4140;115.68;2;Appartement;3;4140
4141;127.34;2;Appartement;4;4141
4142;59.05;2;Appartement;2;4142
4143;22.94;2;Appartement;2;4143
4144;76.29;1;Maison;2;4144
4145;56.88;2;Appartement;2;4145
4146;88.73;2;Appartement;3;4146
4147;36.3;2;Appartement;1;4147
4148;63.24;2;Appartement;3;4148
4149;71.83;2;Appartement;3;4149
4150;67.53;2;Appartement;4;4150
4151;38.7;2;Appartement;2;4151
4152;71.39;2;Appartement;4;4152
4153;71.08;2;Appartement;4;4153
4154;64.67;2;Appartement;3;4154
4155;110.71;2;Appartement;4;4155
4156;66.74;2;Appartement;3;4156
4157;53.76;2;Appartement;2;4157
4158;72.81;2;Appartement;3;4158
4159;55.57;2;Appartement;3;4159
4160;69.67;2;Appartement;4;4160
4161;115;2;Appartement;5;4161
4162;39.63;2;Appartement;2;4162
4163;34.67;2;Appartement;1;4163
4164;27.42;2;Appartement;1;4164
4165;71.09;2;Appartement;3;4165
4166;107.55;2;Appartement;5;4166
4167;78.39;2;Appartement;4;4167
4168;88.77;2;Appartement;5;4168
4169;64.45;2;Appartement;2;4169
4170;42.94;2;Appartement;2;4170
4171;57.54;2;Appartement;3;4171
4172;89.8;2;Appartement;5;4172
4173;67.25;2;Appartement;3;4173
4174;29.22;2;Appartement;3;4174
4175;18.52;2;Appartement;1;4175
4176;65.89;2;Appartement;4;4176
4177;36.99;2;Appartement;2;4177
4178;65.5;2;Appartement;3;4178
4179;72.91;2;Appartement;3;4179
4180;42.8;2;Appartement;2;4180
4181;23.52;2;Appartement;1;4181
4182;40.46;2;Appartement;2;4182
4183;39.12;2;Appartement;2;4183
4184;25.03;2;Appartement;2;4184
4185;56.65;2;Appartement;3;4185
4186;36.87;2;Appartement;1;4186
4187;80;1;Maison;4;4187
4188;67.24;2;Appartement;4;4188
4189;66.98;2;Appartement;3;4189
4190;28.36;2;Appartement;2;4190
4191;61.96;2;Appartement;3;4191
4192;39.95;2;Appartement;2;4192
4193;60.02;2;Appartement;3;4193
4194;47.28;2;Appartement;2;4194
4195;205.2;2;Appartement;5;4195
4196;179.3;2;Appartement;3;4196
4197;54.59;2;Appartement;2;4197
4198;32.9;2;Appartement;2;4198
4199;43.12;2;Appartement;1;4199
4200;24.9;2;Appartement;1;4200
4201;19;2;Appartement;2;4201
4202;66.34;2;Appartement;3;4202
4203;69.43;2;Appartement;3;4203
4204;80.78;2;Appartement;4;4204
4205;40.8;2;Appartement;2;4205
4206;44.1;2;Appartement;2;4206
4207;69.03;1;Maison;3;4207
4208;35.67;1;Maison;2;4208
4209;77.02;1;Maison;4;4209
4210;40.13;2;Appartement;2;4210
4211;27.89;2;Appartement;1;4211
4212;21.48;2;Appartement;1;4212
4213;83.53;1;Maison;4;4213
4214;35.44;2;Appartement;2;4214
4215;77.12;2;Appartement;4;4215
4216;48.39;2;Appartement;2;4216
4217;66.3;2;Appartement;3;4217
4218;79.19;2;Appartement;5;4218
4219;23.06;2;Appartement;2;4219
4220;70.97;1;Maison;3;4220
4221;42.05;2;Appartement;2;4221
4222;44.73;2;Appartement;2;4222
4223;35.09;2;Appartement;2;4223
4224;25.3;2;Appartement;1;4224
4225;39.8;2;Appartement;1;4225
4226;60.05;2;Appartement;3;4226
4227;65.04;2;Appartement;3;4227
4228;54.35;2;Appartement;3;4228
4229;98.47;2;Appartement;4;4229
4230;32.93;2;Appartement;2;4230
4231;60.76;1;Maison;3;4231
4232;77.81;2;Appartement;3;4232
4233;36.36;2;Appartement;1;4233
4234;19.47;2;Appartement;2;4234
4235;58.57;2;Appartement;3;4235
4236;26.61;2;Appartement;1;4236
4237;47.27;2;Appartement;2;4237
4238;40.81;2;Appartement;2;4238
4239;82.92;2;Appartement;3;4239
4240;38.99;2;Appartement;3;4240
4241;85.73;2;Appartement;3;4241
4242;60.54;2;Appartement;3;4242
4243;77.9;2;Appartement;4;4243
4244;38.04;2;Appartement;2;4244
4245;26.37;2;Appartement;1;4245
4246;41.53;2;Appartement;2;4246
4247;72.13;2;Appartement;3;4247
4248;58.21;2;Appartement;2;4248
4249;35.32;2;Appartement;1;4249
4250;39.61;2;Appartement;2;4250
4251;52.17;2;Appartement;3;4251
4252;96.58;2;Appartement;3;4252
4253;62.48;2;Appartement;3;4253
4254;83.76;1;Maison;4;4254
4255;29.33;2;Appartement;1;4255
4256;109.39;2;Appartement;3;4256
4257;85.66;2;Appartement;4;4257
4258;54.31;2;Appartement;2;4258
4259;45.1;2;Appartement;2;4259
4260;40.51;2;Appartement;2;4260
4261;86.94;2;Appartement;2;4261
4262;47.72;2;Appartement;2;4262
4263;49.46;2;Appartement;3;4263
4264;73.31;2;Appartement;2;4264
4265;92.19;2;Appartement;3;4265
4266;22.39;2;Appartement;1;4266
4267;34.96;2;Appartement;2;4267
4268;112.84;2;Appartement;5;4268
4269;53.1;2;Appartement;3;4269
4270;50.55;2;Appartement;2;4270
4271;92;1;Maison;5;4271
4272;54.42;2;Appartement;2;4272
4273;68.3;2;Appartement;4;4273
4274;51.74;2;Appartement;3;4274
4275;46.33;2;Appartement;2;4275
4276;90.78;2;Appartement;5;4276
4277;63.87;2;Appartement;3;4277
4278;59.23;2;Appartement;2;4278
4279;39.95;2;Appartement;3;4279
4280;45.71;2;Appartement;2;4280
4281;41.5;2;Appartement;2;4281
4282;25.28;2;Appartement;1;4282
4283;46.28;2;Appartement;2;4283
4284;64.97;2;Appartement;1;4284
4285;59.42;2;Appartement;3;4285
4286;55.65;2;Appartement;3;4286
4287;28.57;2;Appartement;2;4287
4288;42.75;2;Appartement;2;4288
4289;37.92;1;Maison;3;4289
4290;46.87;2;Appartement;2;4290
4291;27.19;2;Appartement;2;4291
4292;18.61;2;Appartement;1;4292
4293;28.75;2;Appartement;1;4293
4294;67.22;1;Maison;3;4294
4295;73.04;2;Appartement;3;4295
4296;16.26;2;Appartement;1;4296
4297;34.34;2;Appartement;1;4297
4298;141.89;2;Appartement;3;4298
4299;23.93;2;Appartement;1;4299
4300;31.27;2;Appartement;1;4300
4301;20.2;2;Appartement;1;4301
4302;39.51;2;Appartement;2;4302
4303;62.74;2;Appartement;4;4303
4304;81.67;2;Appartement;3;4304
4305;69.85;2;Appartement;4;4305
4306;54.29;2;Appartement;3;4306
4307;49.78;2;Appartement;2;4307
4308;101.64;2;Appartement;5;4308
4309;58.66;2;Appartement;3;4309
4310;31.05;2;Appartement;1;4310
4311;46.9;2;Appartement;2;4311
4312;45.36;2;Appartement;2;4312
4313;53.78;2;Appartement;4;4313
4314;247.38;2;Appartement;3;4314
4315;61.61;2;Appartement;3;4315
4316;51.84;2;Appartement;2;4316
4317;91.2;2;Appartement;3;4317
4318;53.55;2;Appartement;3;4318
4319;118.32;2;Appartement;6;4319
4320;130;2;Appartement;4;4320
4321;87.73;2;Appartement;4;4321
4322;55.22;2;Appartement;3;4322
4323;52.36;2;Appartement;2;4323
4324;37.76;2;Appartement;2;4324
4325;84.56;2;Appartement;3;4325
4326;59.51;2;Appartement;3;4326
4327;45.03;2;Appartement;2;4327
4328;28.58;2;Appartement;1;4328
4329;55.53;2;Appartement;2;4329
4330;36.21;2;Appartement;2;4330
4331;24.78;2;Appartement;1;4331
4332;59.81;2;Appartement;3;4332
4333;65.16;2;Appartement;3;4333
4334;20.6;2;Appartement;1;4334
4335;78.56;2;Appartement;3;4335
4336;105.96;2;Appartement;3;4336
4337;36.6;2;Appartement;2;4337
4338;103.79;2;Appartement;4;4338
4339;37.4;2;Appartement;2;4339
4340;46.68;1;Maison;2;4340
4341;81.43;2;Appartement;3;4341
4342;95;1;Maison;4;4342
4343;42.75;2;Appartement;2;4343
4344;99.35;2;Appartement;5;4344
4345;65.12;1;Maison;3;4345
4346;42.06;2;Appartement;2;4346
4347;48.04;2;Appartement;2;4347
4348;54.5;2;Appartement;3;4348
4349;73;1;Maison;3;4349
4350;46.66;2;Appartement;2;4350
4351;39.3;2;Appartement;2;4351
4352;47.09;2;Appartement;2;4352
4353;37.64;2;Appartement;2;4353
4354;36.32;2;Appartement;2;4354
4355;89.62;1;Maison;2;4355
4356;93.77;2;Appartement;5;4356
4357;48.32;2;Appartement;2;4357
4358;36.9;2;Appartement;2;4358
4359;16.96;2;Appartement;2;4359
4360;51.1;2;Appartement;3;4360
4361;69.14;2;Appartement;2;4361
4362;96.21;1;Maison;5;4362
4363;32;2;Appartement;1;4363
4364;127.96;2;Appartement;5;4364
4365;105.03;2;Appartement;4;4365
4366;67.23;2;Appartement;4;4366
4367;79.63;2;Appartement;4;4367
4368;36.08;2;Appartement;2;4368
4369;57.19;2;Appartement;2;4369
4370;132;2;Appartement;4;4370
4371;24.11;2;Appartement;2;4371
4372;77.67;2;Appartement;3;4372
4373;60.07;2;Appartement;4;4373
4374;65.14;2;Appartement;3;4374
4375;73.64;2;Appartement;3;4375
4376;83.07;2;Appartement;5;4376
4377;83.36;1;Maison;4;4377
4378;94.96;1;Maison;4;4378
4379;79.82;2;Appartement;5;4379
4380;52.48;2;Appartement;3;4380
4381;68.1;2;Appartement;4;4381
4382;30.83;2;Appartement;2;4382
4383;80.28;2;Appartement;5;4383
4384;48.86;2;Appartement;2;4384
4385;63.81;2;Appartement;3;4385
4386;58.12;2;Appartement;2;4386
4387;17.47;2;Appartement;2;4387
4388;71.71;2;Appartement;4;4388
4389;65.99;2;Appartement;4;4389
4390;92.88;2;Appartement;4;4390
4391;72.78;2;Appartement;4;4391
4392;117.8;2;Appartement;4;4392
4393;41.84;2;Appartement;2;4393
4394;42.97;2;Appartement;2;4394
4395;41.08;2;Appartement;2;4395
4396;97.21;2;Appartement;3;4396
4397;31.25;2;Appartement;1;4397
